2024-12-26,16:36:00,2024-12-26,16:36:45,R3DHP,KO95,14.076001,FT8,-05,-23,100 W,,,
2025-01-29,14:35:15,2025-01-29,14:36:15,ZW5B,GG54,24.915597,FT8,-04,+05,100 W,,,
2025-02-11,18:27:45,2025-02-11,18:28:45,LA1PHA,JP76,14.076541,FT8,-02,+00,50 W,,,
2025-02-11,18:29:15,2025-02-11,18:29:45,JA1HOX,QM05,14.075801,FT8,-12,-08,50 W,,,
2025-02-11,18:31:30,2025-02-11,18:32:30,OD5ZZ,KM74,14.075618,FT8,-05,-14,50 W,comment,,RS
2025-02-11,18:33:45,2025-02-11,18:34:45,OK1BN,JO70,14.076881,FT8,-11,-11,50 W,,name,RS
2025-02-12,13:32:30,2025-02-12,13:33:31,G6XOU,JO01,14.075932,FT8,+05,+05,50 W,,,
2025-02-12,13:35:00,2025-02-12,13:36:01,DL75DARC,,14.074588,FT8,+10,-06,50 W,,,
2025-02-12,13:36:45,2025-02-12,13:37:31,EC3A,,14.075244,FT8,-07,-01,50 W,,,
2025-02-12,13:38:30,2025-02-12,13:39:30,DL9UXF,,14.074706,FT8,+03,-05,50 W,,,
2025-02-12,13:40:00,2025-02-12,13:40:30,PA3AIM,JO22,14.074706,FT8,+01,+10,50 W,,,
2025-02-12,13:41:15,2025-02-12,13:42:00,PA0ARR,JO21,14.074706,FT8,-03,+09,50 W,,,
2025-02-12,13:49:00,2025-02-12,13:50:00,HB9EFK,JN46,28.075700,FT8,+27,+13,100 W,,,
2025-04-23,12:56:00,2025-04-23,12:56:45,JH1HIC,PM96,21.075404,FT8,-17,-19,100 W,,,
2025-04-23,12:57:45,2025-04-23,12:58:45,SV3AUW,KM17,21.076226,FT8,+14,+06,100 W,,,
2025-04-23,13:00:15,2025-04-23,13:01:15,W2PA,FN31,21.076152,FT8,-01,-10,100 W,,,
2025-04-23,13:02:00,2025-04-23,13:03:01,JA9FFS,PM86,21.076776,FT8,+00,-18,100 W,,,
2025-04-23,13:11:15,2025-04-23,13:12:45,SV5/SV1IWP,,21.075682,FT8,-07,-12,100 W,,,
2025-04-23,13:18:30,2025-04-23,13:19:30,R100IARU,,21.076659,FT8,+05,-08,100 W,,,
